Customer_ID,Age,Gender,City,Purchase_Amount,Quantity,Payment _Mode,
6298,40,male,Chennai,4319.38,4,cash,
1078,42,Female,Kolkata,5243.24,2,cash,
6652,54,female,,5934.64,1,UPI,
1377,43,male,Kolkata,5818.36,-1,Card,
1164,49,F,Mumbai,6046.79,-1,card,
8967,37,Female,Delhi,6172.75,3,cash,
6941,54,M,Mumbai,4485.3,4,cash,
9346,40,F,Bangalore,4070.93,3,Card,
2146,27,Female,Kolkata,6232.24,100,UPI,
3216,59,Female,Chennai,5035.57,4,card,
6449,57,female,Chennai,3390.58,5,card,
2463,49,male,,4926.37,4,Cash,
4470,43,M,,2128.14,2,card,
2516,26,M,Chennai,4516.47,2,cash,
5423,62,F,Mumbai,4475.46,100,Card,
2526,20,Male,Bangalore,4805.62,1,Card,
1788,36,male,Delhi,4920.26,100,cash,
7520,61,female,Kolkata,6284.85,100,card,
8421,47,male,Bangalore,7485.39,2,Cash,
7577,39,Male,Bangalore,3880.91,5,cash,
3548,58,male,Delhi,3688.72,5,card,
8252,69,Male,Mumbai,5071.05,1,cash,
5608,25,F,,2924.42,4,UPI,
9707,18,Female,Bangalore,8479.92,4,cash,
7640,40,Female,Mumbai,4956.14,4,UPI,
7745,30,M,Bangalore,3143.54,1,card,
4062,51,male,Mumbai,3533.41,100,UPI,
6281,42,male,Kolkata,3369.27,4,card,
5762,42,male,Chennai,6680.23,100,cash,
1966,34,Female,Delhi,5323.26,5,UPI,
7076,26,Female,Bangalore,8900.04,5,card,
6694,26,Female,Mumbai,-1874.04,100,Cash,
9555,36,M,,7308.04,3,UPI,
1107,52,Male,,109.86,4,Cash,
8181,33,Male,Bangalore,2985.37,1,cash,
9814,33,male,Bangalore,4638.53,5,Card,
5416,38,Male,Mumbai,3309.59,100,UPI,
1509,69,Male,Mumbai,3408.17,4,card,
7815,20,Female,,6336.74,3,UPI,
4865,31,Female,,7342.27,1,card,
9495,31,Male,,6616.06,5,card,
4871,68,female,Kolkata,5502.48,100,card,
6513,37,Male,Kolkata,5129.91,2,cash,
7508,46,male,,1380.01,4,card,
8164,26,M,Kolkata,3838.4,1,Card,
4500,,Female,Delhi,2920.05,1,UPI,
3199,33,Female,Mumbai,7195.06,-1,UPI,
4901,50,female,Kolkata,7221.35,-1,Cash,
8758,53,male,,2962.67,1,cash,
7070,56,Female,,1684.04,2,UPI,
3270,62,M,Chennai,8753.01,3,Cash,
6385,21,male,Mumbai,9511.62,1,Card,
1229,19,F,Bangalore,2683.89,5,UPI,
3486,58,Female,Bangalore,2188.18,-1,cash,
9341,39,Male,Delhi,3899.18,100,Cash,
1909,67,Male,Chennai,5980.41,3,Card,
1977,66,female,Chennai,6535.56,3,Cash,
1634,23,male,Bangalore,2774.34,100,UPI,
6989,53,Male,Bangalore,8271.45,-1,UPI,
5717,18,F,Chennai,3520.56,100,Cash,
3190,37,F,Bangalore,4918.24,-1,UPI,
6189,61,female,Kolkata,4327.85,2,cash,
5939,40,F,Bangalore,3920.82,-1,card,
8081,,F,Delhi,8633.59,100,Card,
4474,28,male,,535.79,5,card,
7695,19,M,Bangalore,5103.59,3,Cash,
8194,37,female,Kolkata,7673.21,-1,card,
2865,53,male,Delhi,1004.1,3,Card,
1298,51,Female,Kolkata,4412.51,1,Cash,
3739,54,Male,,6177.49,3,card,
7701,36,F,Mumbai,7099.44,3,UPI,
4725,29,Female,,5253.76,-1,card,
5540,18,female,Delhi,2360.31,4,Cash,
9289,66,Female,,5986.72,100,cash,
5814,21,M,Bangalore,3371.78,5,Card,
7134,25,male,Bangalore,5513.15,4,UPI,
4522,,Male,Chennai,1118.06,1,Cash,
5418,32,F,Kolkata,4548.28,-1,cash,
7818,60,F,Delhi,4902.25,1,card,
9124,33,M,Delhi,4151.25,5,card,
9162,51,M,Chennai,5659.05,100,cash,
6489,68,F,Mumbai,5738.92,1,UPI,
7085,64,female,Chennai,8530.62,100,Cash,
5185,25,F,Kolkata,3384.33,1,Cash,
5226,34,F,Kolkata,6804.91,5,cash,
9096,56,M,Delhi,4940.42,-1,card,
4881,68,Female,,6229.24,3,card,
8692,54,Female,Mumbai,5959.33,100,cash,
4615,29,male,,4894.21,5,Cash,
7805,22,Male,Delhi,6338.94,1,card,
4157,42,Female,Bangalore,3148.03,100,Card,
3105,25,F,Kolkata,6148.63,100,UPI,
6176,27,female,Mumbai,2059.58,3,cash,
1993,49,M,Chennai,5887.88,5,card,
4096,43,F,Mumbai,6330.52,5,UPI,
1189,21,F,Bangalore,1366.39,100,cash,
3898,23,F,Chennai,2560.48,100,Cash,
6856,,Male,,3424.4,1,Cash,
5249,27,female,,6979.06,4,Card,
6388,63,Male,Delhi,7034.66,2,card,
8046,58,M,Bangalore,4203.06,5,Cash,
4411,37,Male,Delhi,5548.01,-1,card,
1605,55,F,Delhi,2811.31,5,UPI,
2366,37,Male,Kolkata,4535.45,4,UPI,
7482,58,M,,6743.59,2,cash,
6795,25,Male,Chennai,6993.83,-1,Card,
1517,23,Female,Kolkata,7933.93,-1,Card,
6218,19,M,Bangalore,3380.48,2,Cash,
4807,28,F,Bangalore,4653.05,2,cash,
6435,23,Female,Chennai,2941.8,4,cash,
3272,58,F,Bangalore,5250.51,2,UPI,
3308,28,male,Chennai,4315.97,100,UPI,
5792,43,female,Delhi,5329.85,100,Card,
1810,56,M,Kolkata,4352.75,4,Card,
9268,52,Male,Bangalore,10145.69,3,Cash,
3309,26,male,Chennai,5849.5,4,UPI,
8908,19,F,Delhi,3540.47,1,cash,
5439,65,male,Chennai,4319.99,3,Card,
7389,49,F,Mumbai,5446.75,-1,Card,
4558,53,male,Bangalore,3248.72,2,card,
9008,36,Female,Mumbai,4293.58,2,UPI,
1845,28,Female,,2119.59,1,Card,
9884,44,M,Delhi,3923.58,100,UPI,
2332,19,M,Mumbai,3207.18,4,Cash,
7300,59,Female,Delhi,1081.29,2,cash,
2274,51,male,Chennai,4598.14,1,card,
8166,56,female,Bangalore,3394.76,2,Cash,
1337,46,M,Bangalore,817.84,2,Card,
4294,46,M,,6717.26,100,UPI,
1336,48,Female,Chennai,6766.49,2,card,
2867,58,male,Mumbai,3483.06,2,card,
7914,27,M,Kolkata,6278.92,1,Cash,
1494,52,Female,Kolkata,3013.42,5,Card,
5642,45,male,Chennai,3614.7,100,Card,
4886,42,Male,Mumbai,4336.28,4,Card,
9352,44,Male,Kolkata,7624.08,3,card,
3036,30,Male,Bangalore,5015.2,-1,Card,
6083,,F,Kolkata,6501.49,100,Card,
4560,56,female,Delhi,1643.33,3,Card,
3281,65,Female,Bangalore,3916.36,2,Cash,
2601,41,Female,Mumbai,6524.1,4,cash,
2299,61,male,Mumbai,4721.78,100,Cash,
9902,45,female,Delhi,4587.37,-1,cash,
5167,66,F,Mumbai,4170.31,-1,Cash,
3046,43,Male,Delhi,6731.31,100,cash,
3881,26,M,Mumbai,5035.43,1,card,
6474,62,F,Kolkata,2354.23,1,card,
2817,59,Female,Bangalore,3563.74,3,cash,
3198,37,Male,Bangalore,9500.8,-1,Card,
4332,61,male,Bangalore,4819.1,3,Card,
2103,,M,,919.45,5,UPI,
4177,59,male,Delhi,5535.12,2,card,
5815,52,female,Mumbai,6465.69,4,cash,
3177,36,Male,Kolkata,7591.72,1,UPI,
2194,58,F,Kolkata,4435.08,1,UPI,
5501,22,Male,Delhi,9148.34,100,UPI,
7041,26,Female,Mumbai,6002.45,100,Card,
9727,44,female,Delhi,9374.38,3,UPI,
8060,63,F,,4784.39,-1,cash,
9324,22,Female,Bangalore,7336.32,3,card,
1263,46,M,Bangalore,9030.48,4,cash,
5462,56,F,Kolkata,4632.2,5,Cash,
7968,55,female,,2738.3,1,UPI,
3052,49,M,Kolkata,2007.53,1,card,
5946,66,male,Delhi,4334.81,2,UPI,
6825,41,F,Mumbai,3002.32,1,Card,
7044,63,Male,Delhi,3599.69,-1,Card,
5089,49,F,,4169.68,-1,Cash,
1357,55,male,Mumbai,4807.39,5,card,
6505,40,M,Kolkata,4448.26,3,card,
5420,24,female,Delhi,2010.83,5,UPI,
9942,21,Female,Delhi,1849.6,4,Card,
4250,52,female,Kolkata,9006.24,-1,card,
7562,35,female,Bangalore,7154.63,-1,UPI,
3258,46,Male,Bangalore,5015.37,-1,cash,
4810,56,female,Delhi,8442.31,2,cash,
1583,58,female,Chennai,4753.23,1,card,
4438,43,M,Delhi,3013.09,1,card,
9768,32,female,Mumbai,7749.92,1,Cash,
7357,57,Male,Mumbai,7090.02,-1,card,
7146,37,Male,Delhi,7875.97,4,Cash,
5990,66,female,Delhi,3355.79,4,Card,
2783,60,Male,Chennai,3641.18,4,Cash,
2093,56,M,Kolkata,4774.98,1,card,
5532,28,female,Chennai,3496.12,3,card,
6117,35,M,Chennai,3861.76,1,Card,
8938,61,female,Kolkata,5044.04,1,UPI,
7746,,Male,Mumbai,3379.87,-1,cash,
3133,58,M,Kolkata,4610.94,5,cash,
9709,37,male,Kolkata,4595.37,2,Cash,
9933,59,F,Chennai,4192.5,100,cash,
7120,45,Male,Kolkata,9804.77,100,UPI,
3477,44,F,Chennai,5871.47,-1,Cash,
5958,53,Male,Delhi,6019.33,1,cash,
7137,59,male,,5141.34,3,card,
3876,53,female,Delhi,4404.1,2,Cash,
1042,39,Female,,2004.89,-1,card,
6829,32,M,Chennai,2073.8,5,UPI,
4441,61,Female,Delhi,5010.73,100,Cash,
9595,43,male,Mumbai,6479.31,1,Card,
7346,58,Male,Chennai,2490.6,100,UPI,
7849,69,Female,Kolkata,4472.48,5,Card,
7686,50,M,Chennai,7139.67,100,Card,
3650,30,female,Delhi,5519.79,4,cash,
5345,62,F,,5096.47,1,cash,
1877,30,F,Bangalore,4293.22,4,card,
2886,29,F,Chennai,5504.14,2,Card,
2303,19,female,,4068.14,4,Cash,
2740,19,M,Chennai,3810.17,4,Card,
2112,62,F,Chennai,6850.66,100,UPI,
4876,27,F,Mumbai,5945.38,2,UPI,
7040,21,male,,10320.13,100,card,
8452,34,female,Bangalore,6529.91,5,Cash,
7118,54,Female,Kolkata,5915.77,2,card,
9439,33,male,Chennai,2534.59,2,Card,
7795,32,male,Kolkata,1948.23,2,Card,
8044,41,M,Bangalore,9007.38,100,cash,
1567,,male,Kolkata,5313.14,100,Card,
6958,42,Male,,4135.75,5,cash,
2353,69,Male,Bangalore,807.1,-1,card,
6029,59,female,Kolkata,10602.01,5,Cash,
5965,19,female,,5160.46,4,card,
1168,51,Male,,5966.42,100,cash,
8712,40,F,Mumbai,5395.21,3,cash,
3671,60,male,Chennai,5912.13,5,Cash,
1378,20,female,Kolkata,5504.88,3,UPI,
2932,28,male,Mumbai,2282.32,5,UPI,
1193,58,F,Mumbai,6695.24,4,UPI,
9455,61,female,Mumbai,6696.27,3,UPI,
5616,44,male,Delhi,7572.75,2,card,
6014,,F,Bangalore,4088.07,3,Card,
8878,64,M,Mumbai,5666.9,2,cash,
2300,36,Female,,5922.87,2,UPI,
4200,,M,Delhi,10938.43,3,card,
4373,60,F,Kolkata,11515.39,1,UPI,
9765,38,Male,Kolkata,5678.38,1,cash,
2383,25,Male,Mumbai,2998.72,4,card,
4537,59,Male,Delhi,3790.28,100,card,
8924,40,male,Bangalore,4548.15,5,UPI,
5991,48,male,Kolkata,7400.94,5,cash,
6202,60,Male,Kolkata,7718.86,3,card,
4932,43,Male,Chennai,6994.21,100,Cash,
4622,21,M,Bangalore,6562.83,-1,cash,
1464,68,F,Kolkata,7139.13,2,UPI,
8980,30,male,Mumbai,2101.49,4,Cash,
2610,69,Female,Bangalore,2532.4,100,UPI,
9804,,F,Kolkata,2590.18,4,cash,
1604,41,Male,Bangalore,5369.78,3,cash,
8967,53,M,Mumbai,5736.57,1,card,
1620,64,Female,Mumbai,1900.93,-1,card,
3602,57,F,Chennai,5197.23,1,Card,
7473,29,Female,Bangalore,6087.76,5,Cash,
4800,28,female,Kolkata,4496.42,3,card,
8098,34,Male,Bangalore,8632.6,100,card,
7538,21,F,Delhi,9269.54,3,card,
1155,51,female,,3362.72,100,Cash,
9160,66,male,Kolkata,4387.56,2,UPI,
7681,50,M,Kolkata,6407.84,100,UPI,
3715,44,male,Chennai,5022.11,-1,Card,
5339,42,Female,,2662.99,100,cash,
9070,47,F,Delhi,7720.5,2,cash,
7690,54,F,Mumbai,5243.55,4,cash,
1449,58,male,Delhi,5188.11,-1,cash,
2069,53,Male,Kolkata,2991.27,3,cash,
5017,53,M,Delhi,2792.6,2,card,
3819,67,F,Kolkata,5686.89,2,Card,
3285,64,Female,Kolkata,9197.46,5,Card,
2399,60,Male,Mumbai,2436.66,1,Cash,
3248,,F,Bangalore,4103.57,4,Card,
7375,51,M,Chennai,2942.95,1,Card,
1723,40,F,Chennai,3083.11,4,Cash,
6273,49,male,Chennai,8493.85,1,card,
8535,52,male,Delhi,5452,100,card,
5820,54,female,Kolkata,6333.94,1,cash,
1086,62,Female,Chennai,3727.83,3,Cash,
8697,65,male,Bangalore,7433.53,5,cash,
7846,48,male,Kolkata,3925.65,-1,UPI,
5149,64,male,Bangalore,1313.5,100,Cash,
2751,57,female,Bangalore,4073.45,4,card,
6161,26,Female,Kolkata,7681.02,3,card,
4420,,Female,Delhi,2599.56,1,card,
5837,,Male,Mumbai,6397.44,2,card,
3483,47,F,Mumbai,5451.16,1,cash,
4212,43,Female,Bangalore,7587.55,5,card,
4922,53,Male,Bangalore,6245.42,-1,UPI,
7310,61,M,,7222.78,100,UPI,
7042,24,F,Bangalore,8205.7,1,Card,
9013,62,M,Mumbai,3843.24,1,Card,
4527,20,M,Bangalore,6830.9,2,Card,
9264,63,Female,Kolkata,4961.35,2,card,
9916,61,Female,Delhi,4600.23,5,cash,
4754,53,Male,,8798.19,1,Card,
9162,31,Female,Kolkata,9658.94,100,card,
5365,20,Male,Delhi,5079.89,100,card,
9410,57,Female,Delhi,4489.14,5,Card,
1546,27,M,Bangalore,9545.14,1,card,
4729,39,female,Mumbai,4847.51,2,UPI,
8350,44,F,Delhi,2993.2,-1,Card,
6884,52,F,,6710.45,5,Cash,
2968,41,Female,Bangalore,3260.75,3,cash,
5516,53,male,Kolkata,1680.51,5,Card,
2259,59,male,Kolkata,819.13,3,card,
7992,54,M,Kolkata,2467.71,100,UPI,
8756,31,Female,Delhi,2076.13,3,UPI,
3933,64,female,Chennai,3196.03,2,cash,
3509,45,female,Chennai,6479.42,4,cash,
2562,40,M,Mumbai,5567.37,5,Cash,
9075,46,F,Mumbai,3483.79,4,Card,
4669,41,M,Bangalore,6296.78,-1,Cash,
3481,56,F,Delhi,4984.58,2,UPI,
8198,38,Female,Mumbai,4039.12,3,UPI,
1204,57,M,Delhi,5659.78,1,card,
1741,56,M,Mumbai,5453.86,2,card,
8049,30,male,,4061.56,3,card,
5263,20,male,Kolkata,715.1,4,Cash,
8837,61,M,Bangalore,3281.02,1,cash,
5737,24,M,Kolkata,7173.89,2,UPI,
2105,,male,Bangalore,937.91,-1,UPI,
7830,37,Male,Chennai,5498.96,2,card,
5197,29,F,Mumbai,5955.23,-1,cash,
1088,27,Female,Bangalore,4192.12,3,UPI,
7488,24,male,Chennai,2600.59,5,cash,
4381,56,Female,Mumbai,8798.99,4,Cash,
4185,58,M,,6909.93,4,Cash,
7679,,Female,Delhi,3690.11,4,card,
7306,45,M,,1730.67,1,Card,
1864,22,M,Chennai,6520.62,3,UPI,
9246,42,M,Bangalore,4283.78,1,Card,
5671,34,Male,Mumbai,6734.83,2,cash,
1557,26,male,Chennai,6005.8,-1,Cash,
5291,67,F,Kolkata,4092.97,1,UPI,
1447,67,Female,Bangalore,5448.22,1,Card,
2821,46,F,Kolkata,7748.22,100,card,
4819,25,female,Kolkata,4026.14,2,cash,
1091,47,male,Kolkata,1589.57,5,cash,
1607,66,male,Bangalore,3892.71,100,card,
1285,35,female,Bangalore,4459.44,5,UPI,
3921,22,Female,Chennai,2841.76,100,card,
1101,53,Male,,6275.9,3,cash,
4835,51,F,Bangalore,5728.58,3,Card,
9169,,Male,Delhi,6696.1,1,card,
5235,61,M,Mumbai,5625.32,3,UPI,
8509,51,M,Bangalore,4240.33,1,cash,
7716,25,M,Delhi,7438.05,3,UPI,
1534,,male,Delhi,5689.99,3,Card,
7666,68,Male,,7243.23,3,Card,
9207,56,male,Delhi,3838.34,2,Card,
9752,35,Male,Kolkata,6676.91,1,cash,
3925,38,Female,Chennai,5455.46,2,UPI,
1909,44,female,Mumbai,5791.18,-1,Card,
6008,54,male,Bangalore,6223.74,5,cash,
1118,24,M,Kolkata,1768.33,-1,UPI,
4113,25,M,Mumbai,4502.05,2,card,
7153,,male,Chennai,4266.29,1,UPI,
2491,69,female,,5174.19,3,card,
3096,63,F,Bangalore,4899.08,2,card,
8944,45,Female,Mumbai,6028.57,5,cash,
3254,38,M,Chennai,4162.46,2,card,
9705,28,Female,Bangalore,5046.1,2,UPI,
7103,47,female,Delhi,5727.72,3,Card,
2233,53,F,Mumbai,5832.57,5,card,
6258,52,male,Delhi,4218.27,1,Card,
6631,,Female,Chennai,4672.24,5,Card,
4349,53,Male,Chennai,6719.53,5,card,
1129,62,Male,,4603.09,4,cash,
4716,21,F,,2210.07,1,Card,
7754,56,female,,4900.96,4,UPI,
4743,60,Male,Bangalore,5547.39,4,Cash,
2771,30,M,,6938.25,3,card,
5454,54,Male,Mumbai,5578.36,5,card,
7770,20,M,,6073.82,100,Cash,
8250,50,M,Mumbai,3786.71,5,cash,
6273,43,M,Kolkata,3387.64,3,cash,
9697,61,M,Kolkata,5673.37,100,Card,
6628,40,Male,Bangalore,8906.16,3,cash,
5913,38,F,Mumbai,7719.52,1,card,
5718,66,M,Mumbai,7263.46,2,card,
3676,66,F,Bangalore,6078.83,-1,Cash,
1096,,F,Mumbai,4746.67,100,card,
2963,41,male,,7467.7,-1,cash,
6401,24,F,Kolkata,7405.21,2,Cash,
8767,30,female,Mumbai,4615.09,4,Cash,
1598,51,Female,Delhi,3447.39,100,card,
4963,22,M,Mumbai,4780.16,5,cash,
9620,,F,Chennai,5496.13,2,UPI,
8293,55,male,Chennai,3495.6,2,Cash,
2324,50,male,Chennai,3303.67,100,cash,
9111,64,Female,Delhi,4731.64,4,cash,
2767,44,male,Mumbai,3669.94,100,UPI,
6164,67,M,Bangalore,5087.52,4,Card,
2339,48,male,Kolkata,8583.49,-1,card,
7466,36,Female,,7461.37,1,UPI,
6463,48,M,Mumbai,8441.79,2,card,
6490,56,Male,Bangalore,1407.62,2,Cash,
5061,34,M,Mumbai,8682.83,1,cash,
8604,35,F,Chennai,4201.86,5,Card,
2270,49,Male,Chennai,5965.77,4,card,
1218,40,female,Mumbai,9642.9,100,card,
1533,44,F,Chennai,5292.51,5,Cash,
8951,69,F,Bangalore,1959.47,5,card,
4823,,F,Mumbai,1490.17,5,card,
1064,50,Female,Mumbai,4998.97,-1,cash,
5341,65,Female,Mumbai,2693.25,4,UPI,
6082,28,M,,4474.07,3,card,
3985,26,Female,Kolkata,5252.6,-1,cash,
6594,35,female,Kolkata,5919.7,5,Card,
4913,19,male,Bangalore,4609.84,3,Cash,
9017,45,male,Mumbai,7882.97,3,Card,
5255,50,female,,4878.98,3,cash,
2004,60,F,Bangalore,5219.3,100,UPI,
3122,18,female,,4559.98,2,cash,
7696,39,M,,5393.98,1,UPI,
4981,58,female,,5800.77,3,cash,
1471,57,female,Kolkata,5652.85,2,UPI,
4405,19,male,Delhi,4018.11,3,UPI,
1308,,Male,Bangalore,6899.01,3,Cash,
8695,58,Female,Kolkata,499.52,3,Card,
8707,22,F,Mumbai,3976.49,3,card,
4047,46,Female,,7661.61,1,Cash,
3017,20,M,Kolkata,7364.1,5,UPI,
5881,31,F,Delhi,4788.72,4,cash,
2478,23,F,Mumbai,2903.07,3,cash,
5197,55,Female,Kolkata,3668.75,3,Cash,
8721,52,F,Bangalore,3883.39,-1,Cash,
5870,22,F,Delhi,2710.35,2,Card,
4459,18,Male,Bangalore,6456.35,5,Card,
6434,40,F,Mumbai,4980.98,100,Card,
1571,25,Female,,7954.41,-1,card,
4589,,male,Chennai,2353.99,2,cash,
9339,29,female,Mumbai,3009.74,1,Card,
6918,27,F,,6460.23,4,Cash,
1596,52,M,Kolkata,8739.74,1,cash,
6073,62,F,Delhi,2660,-1,Card,
2070,28,F,Bangalore,5243.8,4,cash,
5250,27,F,,3529.89,4,cash,
5325,36,Male,,1879.47,-1,UPI,
4371,24,M,Kolkata,3450.19,3,cash,
1157,67,female,Delhi,3897.04,100,UPI,
4318,28,Female,Bangalore,5097.14,1,cash,
7711,20,female,Chennai,1924.01,4,cash,
8221,45,F,Mumbai,5673.78,2,UPI,
9957,44,female,Delhi,6059.76,1,Card,
3612,49,Female,Delhi,4337.05,4,Card,
5562,68,Male,Kolkata,9717.7,100,Card,
1443,32,F,Mumbai,7664.77,3,UPI,
6973,34,Male,Bangalore,9439.75,100,cash,
1904,33,Male,Mumbai,3898.74,-1,Cash,
3910,49,female,,6218.35,4,cash,
2801,48,female,Mumbai,5229.3,-1,card,
1925,44,female,Delhi,4323.13,3,card,
8851,35,male,,5195.43,1,Cash,
6930,38,male,Chennai,3206.8,5,card,
9943,58,male,Bangalore,4154.8,5,cash,
3922,48,M,Chennai,3735.83,-1,UPI,
9854,54,Male,Chennai,6310.79,3,cash,
8555,30,Female,Kolkata,3199.63,4,Card,
1919,65,male,,5371.4,5,cash,
6004,,M,Mumbai,3735.45,-1,card,
5219,47,F,Bangalore,6023.84,5,UPI,
9259,59,male,Kolkata,5140.74,1,Cash,
5570,62,F,Bangalore,4154.09,3,Card,
5453,32,F,Bangalore,6734.91,1,Cash,
6575,40,female,Chennai,2516.56,5,UPI,
2953,,F,Delhi,4099.25,3,UPI,
3568,58,male,Chennai,3264.85,100,Cash,
8945,22,Male,Mumbai,955.16,1,UPI,
4708,38,M,Bangalore,3499.65,5,UPI,
5928,69,M,Mumbai,3761.2,4,Cash,
4399,65,Male,Bangalore,5251.49,4,Cash,
7570,33,male,Mumbai,5020.83,2,UPI,
1442,27,Male,Mumbai,6919.75,-1,card,
1600,29,female,Chennai,6076.44,3,UPI,
5582,52,F,,5166.06,4,UPI,
3786,54,female,Bangalore,7015.24,3,Cash,
3695,27,F,Bangalore,2469.28,1,card,
3052,28,male,Mumbai,6477.74,-1,card,
1631,32,M,Delhi,5022.96,1,cash,
4442,38,Male,Mumbai,7535.55,-1,card,
2754,65,Male,Mumbai,6402.66,2,Card,
8020,,Male,Delhi,1231.71,2,UPI,
1025,50,M,Delhi,2528.02,2,UPI,
8946,62,Male,Chennai,3909.55,5,Cash,
8297,54,Male,Mumbai,3468.34,4,UPI,
7553,27,male,Bangalore,2335.55,4,Card,
6759,41,M,,3243.43,1,card,
8755,65,Male,Kolkata,1999.55,2,UPI,
2129,21,Female,Delhi,5999.88,-1,cash,
5996,69,male,,5680.38,-1,UPI,
5145,23,Male,Chennai,4209.88,4,cash,
6641,23,female,,9061.31,2,cash,
9633,59,male,Mumbai,1987.94,2,card,
6897,60,F,Mumbai,6993.27,4,cash,
8369,,Male,Chennai,5492.45,1,cash,
4895,24,Male,Chennai,1753.76,100,UPI,
5797,67,Male,Mumbai,6058.14,3,cash,
2828,30,M,Mumbai,5820.67,3,card,
1559,,male,,6447.91,3,Cash,
4914,29,female,Bangalore,4307.45,2,cash,
9430,55,Male,Delhi,3360.77,3,UPI,
9050,65,Male,Bangalore,3927.84,100,cash,
7900,23,male,Bangalore,6270.17,-1,UPI,
6587,27,M,Kolkata,2847.18,3,Card,
6412,39,Female,,5130.33,2,card,
5612,56,F,Mumbai,7948.51,1,cash,
4683,51,female,Chennai,5977.05,-1,Cash,
9396,33,male,Bangalore,6005.7,-1,card,
8347,18,male,Mumbai,7293.52,4,UPI,
4600,29,Female,Kolkata,5928.79,5,card,
7643,27,Male,Bangalore,5151.44,4,Cash,
2213,,Female,Delhi,3864.37,4,cash,
8347,68,female,Kolkata,3846.08,4,cash,
4091,29,Male,Chennai,6867.58,100,UPI,
2382,61,Male,Delhi,5122.93,-1,card,
4680,41,Male,Chennai,3215.76,100,Cash,
9198,68,M,Delhi,5790.4,1,Card,
4498,23,Female,Chennai,8365.58,3,card,
9487,21,M,Delhi,1797.77,100,Cash,
6506,,M,Chennai,4955.09,100,cash,
9455,54,Female,Mumbai,4588.29,4,cash,
3137,32,Female,,7812.4,4,Card,
8655,62,Male,,4897.27,-1,UPI,
9124,49,male,Delhi,5233.29,1,UPI,
5948,46,male,Delhi,5420.88,1,Card,
4865,41,female,Chennai,6520.83,3,card,
6460,29,F,Delhi,6641.84,100,card,
6448,18,Male,Mumbai,3590.04,4,cash,
5496,39,Female,Delhi,2443.67,5,Cash,
5452,20,female,Chennai,2053.8,4,Cash,
7898,64,female,Kolkata,4379.61,-1,UPI,
3546,60,female,,7655.24,5,card,
5929,49,male,Delhi,2545.23,-1,UPI,
9310,40,F,Chennai,9128.56,4,cash,
8214,40,male,,5733.63,5,UPI,
3395,40,M,Delhi,1366.77,100,cash,
8671,56,Male,Kolkata,3709.1,1,Cash,
6514,22,female,Delhi,5983.04,100,UPI,
2702,44,Male,Delhi,6618.07,2,Card,
9721,59,female,Mumbai,946.74,5,Cash,
4674,43,female,Delhi,8186.84,1,Card,
9494,,female,Delhi,6137.12,1,card,
5251,28,M,Kolkata,5584.96,4,Card,
1013,51,F,Bangalore,10331.72,100,card,
8187,66,Female,Delhi,3871.53,-1,card,
3803,64,female,Bangalore,3944.15,100,Cash,
1888,60,Female,Chennai,9139.39,5,card,
5540,67,M,,3822.77,100,cash,
9090,30,female,Mumbai,4991.14,5,Card,
3169,,M,Mumbai,1312.29,5,Cash,
4651,34,female,Chennai,8398.39,4,Card,
9017,46,Male,Bangalore,3381.9,1,card,
9240,32,male,Chennai,5746.33,-1,Card,
1180,,F,Mumbai,6870.9,4,Cash,
4878,43,F,,4411.42,3,cash,
4464,26,female,Mumbai,7136.27,100,cash,
1529,55,male,Chennai,2126.9,2,Card,
6771,20,female,,5656.53,100,Cash,
5679,67,Female,Chennai,5032.68,3,card,
8940,63,F,Kolkata,8910.94,-1,UPI,
2286,63,Male,Chennai,5893.68,100,card,
3190,58,M,,3614.98,2,Card,
9898,49,male,Mumbai,7083.91,3,cash,
9485,18,Female,,5108,2,Cash,
2561,51,female,Kolkata,6067.85,5,card,
6628,56,female,,5188.84,-1,cash,
3611,22,male,,4154.8,5,UPI,
7560,48,male,Delhi,5734.31,4,Card,
1660,41,male,Bangalore,4409.33,2,UPI,
4178,41,Male,Kolkata,8474.53,1,Card,
4389,26,Female,Mumbai,1253.08,3,Card,
4063,55,M,Chennai,5374.24,1,cash,
7401,65,Male,,2876.24,-1,cash,
9127,58,F,Chennai,4346.64,3,Cash,
3840,35,male,Kolkata,3412.49,100,card,
7309,69,F,Chennai,4845.39,2,Cash,
8192,35,male,Chennai,2899.95,2,cash,
7054,28,male,Delhi,4817.64,5,card,
7146,68,Female,Kolkata,4398.02,-1,Cash,
7561,58,female,Mumbai,4674.8,4,cash,
9560,56,M,Kolkata,6870.37,5,Card,
1538,19,Male,Mumbai,4232.23,-1,UPI,
3927,25,Male,,5824.86,3,card,
3393,,M,,8770.89,5,Card,
9922,57,male,,2705.33,5,UPI,
1896,30,F,Mumbai,5976.81,1,Cash,
7867,22,female,Mumbai,3008.27,5,UPI,
7345,25,Female,Mumbai,5907.1,1,Cash,
3368,50,Male,Bangalore,2871.18,2,UPI,
5559,38,Male,Delhi,5738.64,-1,Card,
8747,66,male,Delhi,8783.19,5,Cash,
3380,35,F,Kolkata,5740.31,3,Card,
1014,60,Male,,4500.95,1,UPI,
4135,45,M,Delhi,5657.5,100,Card,
3277,53,Female,Bangalore,1345.84,3,card,
9202,24,F,Delhi,6221.26,3,cash,
2656,56,female,Bangalore,4137.88,-1,UPI,
